2025-04-01 09:14:43,909 - INFO - Starting logistic regression training process
2025-04-01 09:14:43,911 - INFO - Initializing BART tokenizer
2025-04-01 09:14:45,679 - INFO - Tokenizer loaded with vocabulary size: 50265
2025-04-01 09:14:45,680 - INFO - Starting model training
2025-04-01 09:14:45,680 - INFO - Training logistic regression model with data from D:\Para-Level-Summ Data\data\data_final_1024.json
2025-04-01 09:14:45,691 - INFO - Constructing dataset
2025-04-01 09:14:45,692 - INFO - Loading data from file: D:\Para-Level-Summ Data\data\data_final_1024.json
2025-04-01 09:14:45,749 - INFO - Dataset contains 4459 articles
2025-04-01 09:14:45,766 - INFO - Data shuffled
2025-04-01 09:14:46,316 - ERROR - Error processing article 2532: string indices must be integers, not 'str'
2025-04-01 09:14:46,316 - ERROR - Error processing article 2533: string indices must be integers, not 'str'
2025-04-01 09:14:46,316 - ERROR - Error processing article 2534: string indices must be integers, not 'str'
2025-04-01 09:14:46,316 - ERROR - Error processing article 2535: string indices must be integers, not 'str'
2025-04-01 09:14:46,316 - ERROR - Error processing article 2536: string indices must be integers, not 'str'
2025-04-01 09:14:46,317 - ERROR - Error processing article 2537: string indices must be integers, not 'str'
2025-04-01 09:14:46,317 - ERROR - Error processing article 2538: string indices must be integers, not 'str'
2025-04-01 09:14:46,317 - ERROR - Error processing article 2539: string indices must be integers, not 'str'
2025-04-01 09:14:46,317 - ERROR - Error processing article 2540: string indices must be integers, not 'str'
2025-04-01 09:14:46,317 - ERROR - Error processing article 2541: string indices must be integers, not 'str'
2025-04-01 09:14:46,319 - ERROR - Error processing article 2542: string indices must be integers, not 'str'
2025-04-01 09:14:46,319 - ERROR - Error processing article 2543: string indices must be integers, not 'str'
2025-04-01 09:14:46,319 - ERROR - Error processing article 2544: string indices must be integers, not 'str'
2025-04-01 09:14:46,319 - ERROR - Error processing article 2545: string indices must be integers, not 'str'
2025-04-01 09:14:46,319 - ERROR - Error processing article 2546: string indices must be integers, not 'str'
2025-04-01 09:14:46,319 - ERROR - Error processing article 2547: string indices must be integers, not 'str'
2025-04-01 09:14:46,320 - ERROR - Error processing article 2548: string indices must be integers, not 'str'
2025-04-01 09:14:46,320 - ERROR - Error processing article 2549: string indices must be integers, not 'str'
2025-04-01 09:14:46,320 - ERROR - Error processing article 2550: string indices must be integers, not 'str'
2025-04-01 09:14:46,320 - ERROR - Error processing article 2551: string indices must be integers, not 'str'
2025-04-01 09:14:46,320 - ERROR - Error processing article 2552: string indices must be integers, not 'str'
2025-04-01 09:14:46,320 - ERROR - Error processing article 2553: string indices must be integers, not 'str'
2025-04-01 09:14:46,320 - ERROR - Error processing article 2554: string indices must be integers, not 'str'
2025-04-01 09:14:46,320 - ERROR - Error processing article 2555: string indices must be integers, not 'str'
2025-04-01 09:14:46,320 - ERROR - Error processing article 2556: string indices must be integers, not 'str'
2025-04-01 09:14:46,322 - ERROR - Error processing article 2557: string indices must be integers, not 'str'
2025-04-01 09:14:46,322 - ERROR - Error processing article 2558: string indices must be integers, not 'str'
2025-04-01 09:14:46,322 - ERROR - Error processing article 2559: string indices must be integers, not 'str'
2025-04-01 09:14:46,322 - ERROR - Error processing article 2560: string indices must be integers, not 'str'
2025-04-01 09:14:46,322 - ERROR - Error processing article 2561: string indices must be integers, not 'str'
2025-04-01 09:14:46,323 - ERROR - Error processing article 2562: string indices must be integers, not 'str'
2025-04-01 09:14:46,323 - ERROR - Error processing article 2563: string indices must be integers, not 'str'
2025-04-01 09:14:46,323 - ERROR - Error processing article 2564: string indices must be integers, not 'str'
2025-04-01 09:14:46,323 - ERROR - Error processing article 2565: string indices must be integers, not 'str'
2025-04-01 09:14:46,324 - ERROR - Error processing article 2566: string indices must be integers, not 'str'
2025-04-01 09:14:46,324 - ERROR - Error processing article 2567: string indices must be integers, not 'str'
2025-04-01 09:14:46,324 - ERROR - Error processing article 2568: string indices must be integers, not 'str'
2025-04-01 09:14:46,324 - ERROR - Error processing article 2569: string indices must be integers, not 'str'
2025-04-01 09:14:46,324 - ERROR - Error processing article 2570: string indices must be integers, not 'str'
2025-04-01 09:14:46,324 - ERROR - Error processing article 2571: string indices must be integers, not 'str'
2025-04-01 09:14:46,325 - ERROR - Error processing article 2572: string indices must be integers, not 'str'
2025-04-01 09:14:46,325 - ERROR - Error processing article 2573: string indices must be integers, not 'str'
2025-04-01 09:14:46,325 - ERROR - Error processing article 2574: string indices must be integers, not 'str'
2025-04-01 09:14:46,325 - ERROR - Error processing article 2575: string indices must be integers, not 'str'
2025-04-01 09:14:46,325 - ERROR - Error processing article 2576: string indices must be integers, not 'str'
2025-04-01 09:14:46,325 - ERROR - Error processing article 2577: string indices must be integers, not 'str'
2025-04-01 09:14:46,326 - ERROR - Error processing article 2578: string indices must be integers, not 'str'
2025-04-01 09:14:46,326 - ERROR - Error processing article 2579: string indices must be integers, not 'str'
2025-04-01 09:14:46,326 - ERROR - Error processing article 2580: string indices must be integers, not 'str'
2025-04-01 09:14:46,326 - ERROR - Error processing article 2581: string indices must be integers, not 'str'
2025-04-01 09:14:46,326 - ERROR - Error processing article 2582: string indices must be integers, not 'str'
2025-04-01 09:14:46,327 - ERROR - Error processing article 2583: string indices must be integers, not 'str'
2025-04-01 09:14:46,327 - ERROR - Error processing article 2584: string indices must be integers, not 'str'
2025-04-01 09:14:46,327 - ERROR - Error processing article 2585: string indices must be integers, not 'str'
2025-04-01 09:14:46,327 - ERROR - Error processing article 2586: string indices must be integers, not 'str'
2025-04-01 09:14:46,327 - ERROR - Error processing article 2587: string indices must be integers, not 'str'
2025-04-01 09:14:46,328 - ERROR - Error processing article 2588: string indices must be integers, not 'str'
2025-04-01 09:14:46,328 - ERROR - Error processing article 2589: string indices must be integers, not 'str'
2025-04-01 09:14:46,328 - ERROR - Error processing article 2590: string indices must be integers, not 'str'
2025-04-01 09:14:46,328 - ERROR - Error processing article 2591: string indices must be integers, not 'str'
2025-04-01 09:14:46,328 - ERROR - Error processing article 2592: string indices must be integers, not 'str'
2025-04-01 09:14:46,328 - ERROR - Error processing article 2593: string indices must be integers, not 'str'
2025-04-01 09:14:46,329 - ERROR - Error processing article 2594: string indices must be integers, not 'str'
2025-04-01 09:14:46,329 - ERROR - Error processing article 2595: string indices must be integers, not 'str'
2025-04-01 09:14:46,329 - ERROR - Error processing article 2596: string indices must be integers, not 'str'
2025-04-01 09:14:46,329 - ERROR - Error processing article 2597: string indices must be integers, not 'str'
2025-04-01 09:14:46,329 - ERROR - Error processing article 2598: string indices must be integers, not 'str'
2025-04-01 09:14:46,330 - ERROR - Error processing article 2599: string indices must be integers, not 'str'
2025-04-01 09:14:46,330 - INFO - Processed 2600/4459 articles
2025-04-01 09:14:46,330 - ERROR - Error processing article 2600: string indices must be integers, not 'str'
2025-04-01 09:14:46,330 - ERROR - Error processing article 2601: string indices must be integers, not 'str'
2025-04-01 09:14:46,330 - ERROR - Error processing article 2602: string indices must be integers, not 'str'
2025-04-01 09:14:46,331 - ERROR - Error processing article 2603: string indices must be integers, not 'str'
2025-04-01 09:14:46,332 - ERROR - Error processing article 2604: string indices must be integers, not 'str'
2025-04-01 09:14:46,332 - ERROR - Error processing article 2605: string indices must be integers, not 'str'
2025-04-01 09:14:46,332 - ERROR - Error processing article 2606: string indices must be integers, not 'str'
2025-04-01 09:14:46,333 - ERROR - Error processing article 2607: string indices must be integers, not 'str'
2025-04-01 09:14:46,333 - ERROR - Error processing article 2608: string indices must be integers, not 'str'
2025-04-01 09:14:46,333 - ERROR - Error processing article 2609: string indices must be integers, not 'str'
2025-04-01 09:14:46,333 - ERROR - Error processing article 2610: string indices must be integers, not 'str'
2025-04-01 09:14:46,333 - ERROR - Error processing article 2611: string indices must be integers, not 'str'
2025-04-01 09:14:46,333 - ERROR - Error processing article 2612: string indices must be integers, not 'str'
2025-04-01 09:14:46,334 - ERROR - Error processing article 2613: string indices must be integers, not 'str'
2025-04-01 09:14:46,334 - ERROR - Error processing article 2614: string indices must be integers, not 'str'
2025-04-01 09:14:46,334 - ERROR - Error processing article 2615: string indices must be integers, not 'str'
2025-04-01 09:14:46,334 - ERROR - Error processing article 2616: string indices must be integers, not 'str'
2025-04-01 09:14:46,334 - ERROR - Error processing article 2617: string indices must be integers, not 'str'
2025-04-01 09:14:46,334 - ERROR - Error processing article 2618: string indices must be integers, not 'str'
2025-04-01 09:14:46,335 - ERROR - Error processing article 2619: string indices must be integers, not 'str'
2025-04-01 09:14:46,335 - ERROR - Error processing article 2620: string indices must be integers, not 'str'
2025-04-01 09:14:46,335 - ERROR - Error processing article 2621: string indices must be integers, not 'str'
2025-04-01 09:14:46,335 - ERROR - Error processing article 2622: string indices must be integers, not 'str'
2025-04-01 09:14:46,335 - ERROR - Error processing article 2623: string indices must be integers, not 'str'
2025-04-01 09:14:46,336 - ERROR - Error processing article 2624: string indices must be integers, not 'str'
2025-04-01 09:14:46,336 - ERROR - Error processing article 2625: string indices must be integers, not 'str'
2025-04-01 09:14:46,336 - ERROR - Error processing article 2626: string indices must be integers, not 'str'
2025-04-01 09:14:46,336 - ERROR - Error processing article 2627: string indices must be integers, not 'str'
2025-04-01 09:14:46,336 - ERROR - Error processing article 2628: string indices must be integers, not 'str'
2025-04-01 09:14:46,336 - ERROR - Error processing article 2629: string indices must be integers, not 'str'
2025-04-01 09:14:46,337 - ERROR - Error processing article 2630: string indices must be integers, not 'str'
2025-04-01 09:14:46,337 - ERROR - Error processing article 2631: string indices must be integers, not 'str'
2025-04-01 09:14:46,337 - ERROR - Error processing article 2632: string indices must be integers, not 'str'
2025-04-01 09:14:46,337 - ERROR - Error processing article 2633: string indices must be integers, not 'str'
2025-04-01 09:14:46,337 - ERROR - Error processing article 2634: string indices must be integers, not 'str'
2025-04-01 09:14:46,339 - ERROR - Error processing article 2635: string indices must be integers, not 'str'
2025-04-01 09:14:46,339 - ERROR - Error processing article 2636: string indices must be integers, not 'str'
2025-04-01 09:14:46,339 - ERROR - Error processing article 2637: string indices must be integers, not 'str'
2025-04-01 09:14:46,339 - ERROR - Error processing article 2638: string indices must be integers, not 'str'
2025-04-01 09:14:46,339 - ERROR - Error processing article 2639: string indices must be integers, not 'str'
2025-04-01 09:14:46,340 - ERROR - Error processing article 2640: string indices must be integers, not 'str'
2025-04-01 09:14:46,340 - ERROR - Error processing article 2641: string indices must be integers, not 'str'
2025-04-01 09:14:46,340 - ERROR - Error processing article 2642: string indices must be integers, not 'str'
2025-04-01 09:14:46,340 - ERROR - Error processing article 2643: string indices must be integers, not 'str'
2025-04-01 09:14:46,340 - ERROR - Error processing article 2644: string indices must be integers, not 'str'
2025-04-01 09:14:46,341 - ERROR - Error processing article 2645: string indices must be integers, not 'str'
2025-04-01 09:14:46,341 - ERROR - Error processing article 2646: string indices must be integers, not 'str'
2025-04-01 09:14:46,341 - ERROR - Error processing article 2647: string indices must be integers, not 'str'
2025-04-01 09:14:46,341 - ERROR - Error processing article 2648: string indices must be integers, not 'str'
2025-04-01 09:14:46,342 - ERROR - Error processing article 2649: string indices must be integers, not 'str'
2025-04-01 09:14:46,342 - ERROR - Error processing article 2650: string indices must be integers, not 'str'
2025-04-01 09:14:46,342 - ERROR - Error processing article 2651: string indices must be integers, not 'str'
2025-04-01 09:14:46,342 - ERROR - Error processing article 2652: string indices must be integers, not 'str'
2025-04-01 09:14:46,342 - ERROR - Error processing article 2653: string indices must be integers, not 'str'
2025-04-01 09:14:46,342 - ERROR - Error processing article 2654: string indices must be integers, not 'str'
2025-04-01 09:14:46,342 - ERROR - Error processing article 2655: string indices must be integers, not 'str'
2025-04-01 09:14:46,343 - ERROR - Error processing article 2656: string indices must be integers, not 'str'
2025-04-01 09:14:46,343 - ERROR - Error processing article 2657: string indices must be integers, not 'str'
2025-04-01 09:14:46,343 - ERROR - Error processing article 2658: string indices must be integers, not 'str'
2025-04-01 09:14:46,343 - ERROR - Error processing article 2659: string indices must be integers, not 'str'
2025-04-01 09:14:46,343 - ERROR - Error processing article 2660: string indices must be integers, not 'str'
2025-04-01 09:14:46,344 - ERROR - Error processing article 2661: string indices must be integers, not 'str'
2025-04-01 09:14:46,344 - ERROR - Error processing article 2662: string indices must be integers, not 'str'
2025-04-01 09:14:46,344 - ERROR - Error processing article 2663: string indices must be integers, not 'str'
2025-04-01 09:14:46,344 - ERROR - Error processing article 2664: string indices must be integers, not 'str'
2025-04-01 09:14:46,344 - ERROR - Error processing article 2665: string indices must be integers, not 'str'
2025-04-01 09:14:46,345 - ERROR - Error processing article 2666: string indices must be integers, not 'str'
2025-04-01 09:14:46,345 - ERROR - Error processing article 2667: string indices must be integers, not 'str'
2025-04-01 09:14:46,345 - ERROR - Error processing article 2668: string indices must be integers, not 'str'
2025-04-01 09:14:46,345 - ERROR - Error processing article 2669: string indices must be integers, not 'str'
2025-04-01 09:14:46,345 - ERROR - Error processing article 2670: string indices must be integers, not 'str'
2025-04-01 09:14:46,345 - ERROR - Error processing article 2671: string indices must be integers, not 'str'
2025-04-01 09:14:46,346 - ERROR - Error processing article 2672: string indices must be integers, not 'str'
2025-04-01 09:14:46,346 - ERROR - Error processing article 2673: string indices must be integers, not 'str'
2025-04-01 09:14:46,346 - ERROR - Error processing article 2674: string indices must be integers, not 'str'
2025-04-01 09:14:46,346 - ERROR - Error processing article 2675: string indices must be integers, not 'str'
2025-04-01 09:14:46,346 - ERROR - Error processing article 2676: string indices must be integers, not 'str'
2025-04-01 09:14:46,346 - ERROR - Error processing article 2677: string indices must be integers, not 'str'
2025-04-01 09:14:46,346 - ERROR - Error processing article 2678: string indices must be integers, not 'str'
2025-04-01 09:14:46,347 - ERROR - Error processing article 2679: string indices must be integers, not 'str'
2025-04-01 09:14:46,347 - ERROR - Error processing article 2680: string indices must be integers, not 'str'
2025-04-01 09:14:46,347 - ERROR - Error processing article 2681: string indices must be integers, not 'str'
2025-04-01 09:14:46,347 - ERROR - Error processing article 2682: string indices must be integers, not 'str'
2025-04-01 09:14:46,349 - ERROR - Error processing article 2683: string indices must be integers, not 'str'
2025-04-01 09:14:46,349 - ERROR - Error processing article 2684: string indices must be integers, not 'str'
2025-04-01 09:14:46,349 - ERROR - Error processing article 2685: string indices must be integers, not 'str'
2025-04-01 09:14:46,349 - ERROR - Error processing article 2686: string indices must be integers, not 'str'
2025-04-01 09:14:46,349 - ERROR - Error processing article 2687: string indices must be integers, not 'str'
2025-04-01 09:14:46,349 - ERROR - Error processing article 2688: string indices must be integers, not 'str'
2025-04-01 09:14:46,349 - ERROR - Error processing article 2689: string indices must be integers, not 'str'
2025-04-01 09:14:46,350 - ERROR - Error processing article 2690: string indices must be integers, not 'str'
2025-04-01 09:14:46,351 - ERROR - Error processing article 2691: string indices must be integers, not 'str'
2025-04-01 09:14:46,351 - ERROR - Error processing article 2692: string indices must be integers, not 'str'
2025-04-01 09:14:46,351 - ERROR - Error processing article 2693: string indices must be integers, not 'str'
2025-04-01 09:14:46,351 - ERROR - Error processing article 2694: string indices must be integers, not 'str'
2025-04-01 09:14:46,351 - ERROR - Error processing article 2695: string indices must be integers, not 'str'
2025-04-01 09:14:46,351 - ERROR - Error processing article 2696: string indices must be integers, not 'str'
2025-04-01 09:14:46,352 - ERROR - Error processing article 2697: string indices must be integers, not 'str'
2025-04-01 09:14:46,352 - ERROR - Error processing article 2698: string indices must be integers, not 'str'
2025-04-01 09:14:46,352 - ERROR - Error processing article 2699: string indices must be integers, not 'str'
2025-04-01 09:14:46,352 - INFO - Processed 2700/4459 articles
2025-04-01 09:14:46,352 - ERROR - Error processing article 2700: string indices must be integers, not 'str'
2025-04-01 09:14:46,353 - ERROR - Error processing article 2701: string indices must be integers, not 'str'
2025-04-01 09:14:46,353 - ERROR - Error processing article 2702: string indices must be integers, not 'str'
2025-04-01 09:14:46,353 - ERROR - Error processing article 2703: string indices must be integers, not 'str'
2025-04-01 09:14:46,353 - ERROR - Error processing article 2704: string indices must be integers, not 'str'
2025-04-01 09:14:46,353 - ERROR - Error processing article 2705: string indices must be integers, not 'str'
2025-04-01 09:14:46,354 - ERROR - Error processing article 2706: string indices must be integers, not 'str'
2025-04-01 09:14:46,354 - ERROR - Error processing article 2707: string indices must be integers, not 'str'
2025-04-01 09:14:46,354 - ERROR - Error processing article 2708: string indices must be integers, not 'str'
2025-04-01 09:14:46,354 - ERROR - Error processing article 2709: string indices must be integers, not 'str'
2025-04-01 09:14:46,354 - ERROR - Error processing article 2710: string indices must be integers, not 'str'
2025-04-01 09:14:46,355 - ERROR - Error processing article 2711: string indices must be integers, not 'str'
2025-04-01 09:14:46,355 - ERROR - Error processing article 2712: string indices must be integers, not 'str'
2025-04-01 09:14:46,355 - ERROR - Error processing article 2713: string indices must be integers, not 'str'
2025-04-01 09:14:46,355 - ERROR - Error processing article 2714: string indices must be integers, not 'str'
2025-04-01 09:14:46,355 - ERROR - Error processing article 2715: string indices must be integers, not 'str'
2025-04-01 09:14:46,355 - ERROR - Error processing article 2716: string indices must be integers, not 'str'
2025-04-01 09:14:46,356 - ERROR - Error processing article 2717: string indices must be integers, not 'str'
2025-04-01 09:14:46,356 - ERROR - Error processing article 2718: string indices must be integers, not 'str'
2025-04-01 09:14:46,356 - ERROR - Error processing article 2719: string indices must be integers, not 'str'
2025-04-01 09:14:46,356 - ERROR - Error processing article 2720: string indices must be integers, not 'str'
2025-04-01 09:14:46,356 - ERROR - Error processing article 2721: string indices must be integers, not 'str'
2025-04-01 09:14:46,356 - ERROR - Error processing article 2722: string indices must be integers, not 'str'
2025-04-01 09:14:46,357 - ERROR - Error processing article 2723: string indices must be integers, not 'str'
2025-04-01 09:14:46,357 - ERROR - Error processing article 2724: string indices must be integers, not 'str'
2025-04-01 09:14:46,357 - ERROR - Error processing article 2725: string indices must be integers, not 'str'
2025-04-01 09:14:46,357 - ERROR - Error processing article 2726: string indices must be integers, not 'str'
2025-04-01 09:14:46,357 - ERROR - Error processing article 2727: string indices must be integers, not 'str'
2025-04-01 09:14:46,357 - ERROR - Error processing article 2728: string indices must be integers, not 'str'
2025-04-01 09:14:46,357 - ERROR - Error processing article 2729: string indices must be integers, not 'str'
2025-04-01 09:14:46,357 - ERROR - Error processing article 2730: string indices must be integers, not 'str'
2025-04-01 09:14:46,357 - ERROR - Error processing article 2731: string indices must be integers, not 'str'
2025-04-01 09:14:46,357 - ERROR - Error processing article 2732: string indices must be integers, not 'str'
2025-04-01 09:14:46,359 - ERROR - Error processing article 2733: string indices must be integers, not 'str'
2025-04-01 09:14:46,359 - ERROR - Error processing article 2734: string indices must be integers, not 'str'
2025-04-01 09:14:46,360 - ERROR - Error processing article 2735: string indices must be integers, not 'str'
2025-04-01 09:14:46,360 - ERROR - Error processing article 2736: string indices must be integers, not 'str'
2025-04-01 09:14:46,360 - ERROR - Error processing article 2737: string indices must be integers, not 'str'
2025-04-01 09:14:46,360 - ERROR - Error processing article 2738: string indices must be integers, not 'str'
2025-04-01 09:14:46,360 - ERROR - Error processing article 2739: string indices must be integers, not 'str'
2025-04-01 09:14:46,360 - ERROR - Error processing article 2740: string indices must be integers, not 'str'
2025-04-01 09:14:46,360 - ERROR - Error processing article 2741: string indices must be integers, not 'str'
2025-04-01 09:14:46,361 - ERROR - Error processing article 2742: string indices must be integers, not 'str'
2025-04-01 09:14:46,361 - ERROR - Error processing article 2743: string indices must be integers, not 'str'
2025-04-01 09:14:46,361 - ERROR - Error processing article 2744: string indices must be integers, not 'str'
2025-04-01 09:14:46,361 - ERROR - Error processing article 2745: string indices must be integers, not 'str'
2025-04-01 09:14:46,361 - ERROR - Error processing article 2746: string indices must be integers, not 'str'
2025-04-01 09:14:46,362 - ERROR - Error processing article 2747: string indices must be integers, not 'str'
2025-04-01 09:14:46,362 - ERROR - Error processing article 2748: string indices must be integers, not 'str'
2025-04-01 09:14:46,362 - ERROR - Error processing article 2749: string indices must be integers, not 'str'
2025-04-01 09:14:46,362 - ERROR - Error processing article 2750: string indices must be integers, not 'str'
2025-04-01 09:14:46,362 - ERROR - Error processing article 2751: string indices must be integers, not 'str'
2025-04-01 09:14:46,362 - ERROR - Error processing article 2752: string indices must be integers, not 'str'
2025-04-01 09:14:46,363 - ERROR - Error processing article 2753: string indices must be integers, not 'str'
2025-04-01 09:14:46,363 - ERROR - Error processing article 2754: string indices must be integers, not 'str'
2025-04-01 09:14:46,363 - ERROR - Error processing article 2755: string indices must be integers, not 'str'
2025-04-01 09:14:46,363 - ERROR - Error processing article 2756: string indices must be integers, not 'str'
2025-04-01 09:14:46,363 - ERROR - Error processing article 2757: string indices must be integers, not 'str'
2025-04-01 09:14:46,363 - ERROR - Error processing article 2758: string indices must be integers, not 'str'
2025-04-01 09:14:46,364 - ERROR - Error processing article 2759: string indices must be integers, not 'str'
2025-04-01 09:14:46,364 - ERROR - Error processing article 2760: string indices must be integers, not 'str'
2025-04-01 09:14:46,364 - ERROR - Error processing article 2761: string indices must be integers, not 'str'
2025-04-01 09:14:46,364 - ERROR - Error processing article 2762: string indices must be integers, not 'str'
2025-04-01 09:14:46,364 - ERROR - Error processing article 2763: string indices must be integers, not 'str'
2025-04-01 09:14:46,365 - ERROR - Error processing article 2764: string indices must be integers, not 'str'
2025-04-01 09:14:46,365 - ERROR - Error processing article 2765: string indices must be integers, not 'str'
2025-04-01 09:14:46,365 - ERROR - Error processing article 2766: string indices must be integers, not 'str'
2025-04-01 09:14:46,365 - ERROR - Error processing article 2767: string indices must be integers, not 'str'
2025-04-01 09:14:46,366 - ERROR - Error processing article 2768: string indices must be integers, not 'str'
2025-04-01 09:14:46,366 - ERROR - Error processing article 2769: string indices must be integers, not 'str'
2025-04-01 09:14:46,366 - ERROR - Error processing article 2770: string indices must be integers, not 'str'
2025-04-01 09:14:46,366 - ERROR - Error processing article 2771: string indices must be integers, not 'str'
2025-04-01 09:14:46,367 - ERROR - Error processing article 2772: string indices must be integers, not 'str'
2025-04-01 09:14:46,367 - ERROR - Error processing article 2773: string indices must be integers, not 'str'
2025-04-01 09:14:46,367 - ERROR - Error processing article 2774: string indices must be integers, not 'str'
2025-04-01 09:14:46,367 - ERROR - Error processing article 2775: string indices must be integers, not 'str'
2025-04-01 09:14:46,367 - ERROR - Error processing article 2776: string indices must be integers, not 'str'
2025-04-01 09:14:46,367 - ERROR - Error processing article 2777: string indices must be integers, not 'str'
2025-04-01 09:14:46,368 - ERROR - Error processing article 2778: string indices must be integers, not 'str'
2025-04-01 09:14:46,368 - ERROR - Error processing article 2779: string indices must be integers, not 'str'
2025-04-01 09:14:46,368 - ERROR - Error processing article 2780: string indices must be integers, not 'str'
2025-04-01 09:14:46,368 - ERROR - Error processing article 2781: string indices must be integers, not 'str'
2025-04-01 09:14:46,368 - ERROR - Error processing article 2782: string indices must be integers, not 'str'
2025-04-01 09:14:46,369 - ERROR - Error processing article 2783: string indices must be integers, not 'str'
2025-04-01 09:14:46,369 - ERROR - Error processing article 2784: string indices must be integers, not 'str'
2025-04-01 09:14:46,369 - ERROR - Error processing article 2785: string indices must be integers, not 'str'
2025-04-01 09:14:46,369 - ERROR - Error processing article 2786: string indices must be integers, not 'str'
2025-04-01 09:14:46,369 - ERROR - Error processing article 2787: string indices must be integers, not 'str'
2025-04-01 09:14:46,369 - ERROR - Error processing article 2788: string indices must be integers, not 'str'
2025-04-01 09:14:46,369 - ERROR - Error processing article 2789: string indices must be integers, not 'str'
2025-04-01 09:14:46,371 - ERROR - Error processing article 2790: string indices must be integers, not 'str'
2025-04-01 09:14:46,371 - ERROR - Error processing article 2791: string indices must be integers, not 'str'
2025-04-01 09:14:46,371 - ERROR - Error processing article 2792: string indices must be integers, not 'str'
2025-04-01 09:14:46,371 - ERROR - Error processing article 2793: string indices must be integers, not 'str'
2025-04-01 09:14:46,371 - ERROR - Error processing article 2794: string indices must be integers, not 'str'
2025-04-01 09:14:46,372 - ERROR - Error processing article 2795: string indices must be integers, not 'str'
2025-04-01 09:14:46,372 - ERROR - Error processing article 2796: string indices must be integers, not 'str'
2025-04-01 09:14:46,372 - ERROR - Error processing article 2797: string indices must be integers, not 'str'
2025-04-01 09:14:46,372 - ERROR - Error processing article 2798: string indices must be integers, not 'str'
2025-04-01 09:14:46,372 - ERROR - Error processing article 2799: string indices must be integers, not 'str'
2025-04-01 09:14:46,373 - INFO - Processed 2800/4459 articles
2025-04-01 09:14:46,373 - ERROR - Error processing article 2800: string indices must be integers, not 'str'
2025-04-01 09:14:46,373 - ERROR - Error processing article 2801: string indices must be integers, not 'str'
2025-04-01 09:14:46,373 - ERROR - Error processing article 2802: string indices must be integers, not 'str'
2025-04-01 09:14:46,373 - ERROR - Error processing article 2803: string indices must be integers, not 'str'
2025-04-01 09:14:46,374 - ERROR - Error processing article 2804: string indices must be integers, not 'str'
2025-04-01 09:14:46,374 - ERROR - Error processing article 2805: string indices must be integers, not 'str'
2025-04-01 09:14:46,374 - ERROR - Error processing article 2806: string indices must be integers, not 'str'
2025-04-01 09:14:46,374 - ERROR - Error processing article 2807: string indices must be integers, not 'str'
2025-04-01 09:14:46,374 - ERROR - Error processing article 2808: string indices must be integers, not 'str'
2025-04-01 09:14:46,375 - ERROR - Error processing article 2809: string indices must be integers, not 'str'
2025-04-01 09:14:46,375 - ERROR - Error processing article 2810: string indices must be integers, not 'str'
2025-04-01 09:14:46,375 - ERROR - Error processing article 2811: string indices must be integers, not 'str'
2025-04-01 09:14:46,375 - ERROR - Error processing article 2812: string indices must be integers, not 'str'
2025-04-01 09:14:46,375 - ERROR - Error processing article 2813: string indices must be integers, not 'str'
2025-04-01 09:14:46,375 - ERROR - Error processing article 2814: string indices must be integers, not 'str'
2025-04-01 09:14:46,376 - ERROR - Error processing article 2815: string indices must be integers, not 'str'
2025-04-01 09:14:46,376 - ERROR - Error processing article 2816: string indices must be integers, not 'str'
2025-04-01 09:14:46,376 - ERROR - Error processing article 2817: string indices must be integers, not 'str'
2025-04-01 09:14:46,376 - ERROR - Error processing article 2818: string indices must be integers, not 'str'
2025-04-01 09:14:46,376 - ERROR - Error processing article 2819: string indices must be integers, not 'str'
2025-04-01 09:14:46,377 - ERROR - Error processing article 2820: string indices must be integers, not 'str'
2025-04-01 09:14:46,377 - ERROR - Error processing article 2821: string indices must be integers, not 'str'
2025-04-01 09:14:46,377 - ERROR - Error processing article 2822: string indices must be integers, not 'str'
2025-04-01 09:14:46,377 - ERROR - Error processing article 2823: string indices must be integers, not 'str'
2025-04-01 09:14:46,377 - ERROR - Error processing article 2824: string indices must be integers, not 'str'
2025-04-01 09:14:46,377 - ERROR - Error processing article 2825: string indices must be integers, not 'str'
2025-04-01 09:14:46,378 - ERROR - Error processing article 2826: string indices must be integers, not 'str'
2025-04-01 09:14:46,378 - ERROR - Error processing article 2827: string indices must be integers, not 'str'
2025-04-01 09:14:46,378 - ERROR - Error processing article 2828: string indices must be integers, not 'str'
2025-04-01 09:14:46,378 - ERROR - Error processing article 2829: string indices must be integers, not 'str'
2025-04-01 09:14:46,378 - ERROR - Error processing article 2830: string indices must be integers, not 'str'
2025-04-01 09:14:46,379 - ERROR - Error processing article 2831: string indices must be integers, not 'str'
2025-04-01 09:14:46,379 - ERROR - Error processing article 2832: string indices must be integers, not 'str'
2025-04-01 09:14:46,379 - ERROR - Error processing article 2833: string indices must be integers, not 'str'
2025-04-01 09:14:46,379 - ERROR - Error processing article 2834: string indices must be integers, not 'str'
2025-04-01 09:14:46,380 - ERROR - Error processing article 2835: string indices must be integers, not 'str'
2025-04-01 09:14:46,380 - ERROR - Error processing article 2836: string indices must be integers, not 'str'
2025-04-01 09:14:46,380 - ERROR - Error processing article 2837: string indices must be integers, not 'str'
2025-04-01 09:14:46,380 - ERROR - Error processing article 2838: string indices must be integers, not 'str'
2025-04-01 09:14:46,380 - ERROR - Error processing article 2839: string indices must be integers, not 'str'
